년월,전입시도명,전출시도명,총인구수,남성인구수,여성인구수,0대 남성,10대 남성,20대 남성,30대 남성,40대 남성,50대 남성,60대 남성,70대 남성,80대 남성,90대 남성,100대 남성,0대 여성,10대 여성,20대 여성,30대 여성,40대 여성,50대 여성,60대 여성,70대 여성,80대 여성,90대 여성,100대 여성
202302,세종특별자치시,경상남도,155,81,74,14,13,17,14,15,3,2,2,0,1,0,7,12,13,16,16,4,2,1,3,0,0
202302,세종특별자치시,제주특별자치도,66,31,35,3,2,6,5,8,5,0,2,0,0,0,9,4,3,7,9,3,0,0,0,0,0
202302,경기도,서울특별시,28250,14151,14099,1218,1039,3260,3327,2201,1551,1019,370,148,18,0,1158,1039,3496,3230,1962,1411,992,429,302,76,4
202302,경기도,부산광역시,1823,1000,823,76,85,406,184,122,65,44,11,4,3,0,76,91,273,148,108,61,31,17,15,3,0
202302,경기도,대구광역시,1544,840,704,51,75,393,155,82,50,23,6,5,0,0,65,80,271,121,89,36,21,10,11,0,0
202302,경기도,인천광역시,5977,3161,2816,300,263,831,637,519,349,193,51,18,0,0,296,280,676,596,409,269,168,70,45,7,0
202302,경기도,광주광역시,991,530,461,35,58,221,93,65,34,11,10,3,0,0,29,65,183,70,50,27,14,12,8,2,1
202302,경기도,대전광역시,1813,968,845,60,85,435,187,95,57,39,5,5,0,0,72,70,368,135,83,45,41,12,18,1,0
202302,경기도,울산광역시,695,399,296,33,35,165,70,51,28,15,1,1,0,0,32,30,97,54,39,21,12,5,3,3,0
202302,경기도,세종특별자치시,732,363,369,40,44,81,63,72,36,19,3,5,0,0,41,57,76,62,71,31,24,4,2,1,0
202302,경기도,경기도,103244,52675,50569,6267,4848,9697,11540,9099,6025,3542,1175,425,55,2,5818,4646,9343,10814,8153,5435,3492,1452,1126,286,4
202302,경기도,강원도,2797,1480,1317,127,151,511,247,192,119,96,27,9,1,0,104,141,398,209,176,121,86,33,42,6,1
202302,경기도,충청북도,2261,1260,1001,105,103,430,248,160,103,80,22,8,1,0,96,121,295,179,128,71,64,22,21,4,0
202302,경기도,충청남도,3656,1965,1691,187,162,617,372,269,193,110,35,18,2,0,163,191,460,317,205,144,97,46,55,12,1
202302,경기도,전라북도,1626,835,791,45,83,320,139,87,74,53,26,6,2,0,67,83,242,122,82,79,61,24,25,6,0
202302,경기도,전라남도,1324,682,642,64,46,244,85,80,76,54,18,13,2,0,52,79,186,76,75,65,44,21,34,10,0
202302,경기도,경상북도,2210,1201,1009,97,112,476,194,139,93,56,26,6,2,0,87,139,320,156,134,68,60,19,20,5,1
202302,경기도,경상남도,2167,1205,962,105,120,462,203,158,87,49,14,7,0,0,101,123,296,166,126,69,44,15,20,2,0
202302,경기도,제주특별자치도,1012,529,483,76,67,140,78,84,49,28,6,1,0,0,71,53,105,75,96,46,25,10,2,0,0
202302,강원도,서울특별시,1886,977,909,68,70,327,166,99,116,86,34,9,2,0,49,76,294,148,121,98,78,27,12,5,1
202302,강원도,부산광역시,202,114,88,11,10,44,19,14,10,6,0,0,0,0,10,7,23,22,12,4,6,2,2,0,0
202302,강원도,대구광역시,196,102,94,5,13,42,15,12,6,6,1,1,1,0,5,5,38,18,15,3,7,2,1,0,0
202302,강원도,인천광역시,498,268,230,16,18,108,39,27,28,28,4,0,0,0,16,23,69,35,26,33,21,3,1,3,0
202302,강원도,광주광역시,61,37,24,4,1,21,4,5,2,0,0,0,0,0,1,2,8,9,2,1,1,0,0,0,0
202302,강원도,대전광역시,231,110,121,16,8,29,33,13,7,2,2,0,0,0,17,7,39,31,11,10,3,2,1,0,0
202302,강원도,울산광역시,91,52,39,4,3,22,4,6,8,5,0,0,0,0,7,3,6,9,6,4,3,0,1,0,0
202302,강원도,세종특별자치시,45,19,26,1,1,5,5,4,1,2,0,0,0,0,2,4,4,7,6,2,1,0,0,0,0
202302,강원도,경기도,2749,1496,1253,94,138,452,253,198,172,131,54,4,0,0,100,128,332,197,173,144,112,43,18,6,0
202302,강원도,강원도,9713,4925,4788,481,476,1157,898,711,613,393,137,53,6,0,493,446,1046,805,774,534,371,148,124,42,5
202302,강원도,충청북도,422,225,197,13,21,71,37,33,27,17,3,1,2,0,13,24,59,24,36,17,14,5,5,0,0
202302,강원도,충청남도,283,144,139,19,8,36,26,22,20,10,2,1,0,0,16,18,28,23,21,15,4,8,5,1,0
202302,강원도,전라북도,127,69,58,5,3,24,10,10,9,6,2,0,0,0,8,6,10,10,9,6,7,1,1,0,0
202302,강원도,전라남도,106,60,46,4,2,20,6,7,12,6,1,2,0,0,2,5,15,6,5,8,5,0,0,0,0
202302,강원도,경상북도,375,205,170,16,19,71,37,20,20,16,2,3,1,0,11,18,60,26,16,18,14,1,4,2,0
202302,강원도,경상남도,270,140,130,12,12,53,23,17,12,10,0,1,0,0,17,14,33,24,13,18,8,2,1,0,0
202302,강원도,제주특별자치도,115,74,41,11,12,15,15,9,10,2,0,0,0,0,8,6,10,7,7,1,1,1,0,0,0
202302,충청북도,서울특별시,1330,672,658,34,52,263,127,52,72,57,12,3,0,0,40,35,262,114,59,58,50,21,18,0,1
202302,충청북도,부산광역시,230,134,96,8,7,70,18,19,6,3,2,1,0,0,9,11,30,18,6,12,7,1,2,0,0
202302,충청북도,대구광역시,269,142,127,14,8,69,23,14,8,5,0,1,0,0,13,13,60,22,10,3,2,0,4,0,0
202302,충청북도,인천광역시,416,243,173,11,26,87,33,26,30,21,5,3,1,0,3,26,59,21,25,20,8,7,2,2,0
202302,충청북도,광주광역시,103,57,46,4,4,26,12,7,2,2,0,0,0,0,4,6,16,8,5,4,0,2,1,0,0
202302,충청북도,대전광역시,808,424,384,20,28,169,81,50,33,31,11,0,1,0,14,25,182,53,33,31,26,10,7,3,0
202302,충청북도,울산광역시,135,74,61,5,5,30,13,8,5,6,1,1,0,0,7,6,15,12,7,8,3,2,1,0,0
202302,충청북도,세종특별자치시,383,188,195,13,20,41,32,35,34,8,4,1,0,0,20,23,44,33,25,29,15,2,4,0,0
202302,충청북도,경기도,2276,1299,977,72,103,418,241,159,140,125,36,4,1,0,74,109,275,152,105,106,98,26,24,7,1
202302,충청북도,강원도,475,246,229,21,22,87,36,28,23,25,2,2,0,0,13,28,82,36,17,32,13,5,1,2,0
202302,충청북도,충청북도,10344,5228,5116,475,468,1175,1113,804,606,396,126,63,2,0,484,505,1215,955,726,557,368,143,131,32,0
202302,충청북도,충청남도,657,340,317,15,42,125,62,50,28,12,3,2,1,0,21,41,114,44,33,27,19,12,4,2,0
202302,충청북도,전라북도,224,122,102,6,10,48,21,15,7,12,2,1,0,0,4,15,36,22,9,6,4,4,1,1,0
202302,충청북도,전라남도,146,78,68,5,5,40,11,9,3,5,0,0,0,0,6,9,28,7,3,5,6,1,2,1,0
202302,충청북도,경상북도,470,253,217,5,27,114,42,25,18,19,3,0,0,0,12,22,89,37,21,18,14,3,1,0,0
202302,충청북도,경상남도,289,161,128,11,16,71,27,14,13,8,1,0,0,0,6,15,54,17,12,10,9,4,1,0,0
202302,충청북도,제주특별자치도,90,48,42,4,0,14,9,8,6,7,0,0,0,0,2,3,14,6,5,6,1,4,1,0,0
202302,충청남도,서울특별시,2013,1030,983,58,86,352,185,97,116,97,27,12,0,0,42,78,363,159,92,114,63,39,27,6,0
202302,충청남도,부산광역시,376,206,170,23,13,69,44,27,17,12,1,0,0,0,13,20,62,31,16,14,6,3,4,1,0
202302,충청남도,대구광역시,314,170,144,14,18,67,39,14,13,4,1,0,0,0,12,17,49,27,14,11,9,2,3,0,0
202302,충청남도,인천광역시,851,482,369,30,34,162,74,48,56,58,16,4,0,0,36,37,97,63,43,41,34,9,9,0,0
202302,충청남도,광주광역시,207,103,104,7,5,50,22,5,9,4,1,0,0,0,7,8,51,15,6,12,3,2,0,0,0
202302,충청남도,대전광역시,1666,855,811,56,56,283,144,103,96,82,24,8,3,0,49,73,289,101,85,95,73,21,22,3,0
202302,충청남도,울산광역시,200,125,75,8,14,57,22,9,9,3,2,1,0,0,6,9,25,11,12,5,5,1,1,0,0
202302,충청남도,세종특별자치시,593,306,287,38,27,54,68,53,31,25,7,2,1,0,28,29,51,59,49,31,25,7,6,2,0
202302,충청남도,경기도,4021,2239,1782,179,206,602,385,323,272,196,51,25,0,0,149,187,437,323,244,208,158,38,30,8,0
202302,충청남도,강원도,393,220,173,28,25,54,38,39,18,13,3,2,0,0,29,14,40,30,35,7,12,5,1,0,0
202302,충청남도,충청북도,786,394,392,28,31,147,81,53,20,26,7,1,0,0,34,45,155,56,44,34,15,6,2,1,0
202302,충청남도,충청남도,14821,7640,7181,894,740,1423,1795,1220,841,504,159,56,8,0,844,666,1484,1508,1107,749,465,177,130,49,2
202302,충청남도,전라북도,685,359,326,24,28,140,58,48,38,17,2,3,1,0,12,40,105,54,37,40,19,10,5,4,0
202302,충청남도,전라남도,320,173,147,14,14,65,26,26,11,11,6,0,0,0,13,26,45,17,14,13,15,2,1,1,0
202302,충청남도,경상북도,514,279,235,22,20,112,50,30,26,13,1,3,2,0,22,28,82,36,26,16,15,7,2,1,0
202302,충청남도,경상남도,539,291,248,33,40,91,50,43,23,6,3,2,0,0,21,43,64,33,33,28,14,8,3,1,0
202302,충청남도,제주특별자치도,128,61,67,7,9,12,10,8,8,4,2,1,0,0,5,7,14,10,10,10,9,1,1,0,0
202302,전라북도,서울특별시,1258,630,628,31,78,218,97,60,75,50,16,2,3,0,40,40,215,81,82,62,56,19,30,3,0
202302,전라북도,부산광역시,166,80,86,1,7,37,10,8,9,7,0,1,0,0,6,6,34,11,8,13,7,1,0,0,0
202302,전라북도,대구광역시,101,48,53,2,11,17,8,3,5,2,0,0,0,0,1,5,23,8,6,9,0,1,0,0,0
202302,전라북도,인천광역시,270,135,135,5,15,40,23,13,16,21,1,0,1,0,8,21,27,22,22,10,16,2,6,1,0
202302,전라북도,광주광역시,593,305,288,20,24,128,38,31,37,15,10,2,0,0,11,26,122,49,32,19,20,5,3,1,0
202302,전라북도,대전광역시,434,222,212,18,12,88,35,26,24,13,3,2,1,0,14,19,92,33,17,14,14,7,2,0,0
202302,전라북도,울산광역시,82,42,40,6,0,9,11,9,4,3,0,0,0,0,6,2,11,7,2,6,5,0,1,0,0
202302,전라북도,세종특별자치시,97,50,47,8,6,11,10,8,1,4,2,0,0,0,7,4,6,15,6,1,1,4,2,1,0
202302,전라북도,경기도,1573,841,732,53,93,236,104,123,111,86,28,7,0,0,62,65,166,98,125,86,64,30,29,7,0
202302,전라북도,강원도,123,72,51,4,3,34,9,8,6,7,1,0,0,0,7,6,12,9,4,6,5,0,2,0,0
202302,전라북도,충청북도,245,138,107,7,14,54,21,14,21,5,2,0,0,0,10,11,37,19,18,8,2,0,2,0,0
202302,전라북도,충청남도,561,316,245,15,35,110,48,37,36,22,10,3,0,0,14,37,69,33,34,26,14,8,6,4,0
202302,전라북도,전라북도,13052,6505,6547,590,690,1350,1137,1042,835,580,210,59,12,0,586,679,1456,1041,965,769,577,213,197,61,3
202302,전라북도,전라남도,592,298,294,20,38,95,34,41,38,27,2,2,1,0,25,41,100,38,40,27,13,3,5,2,0
202302,전라북도,경상북도,178,80,98,8,10,22,13,10,8,8,1,0,0,0,11,13,27,11,16,9,8,0,2,1,0
202302,전라북도,경상남도,244,121,123,5,13,45,16,17,11,9,3,2,0,0,10,23,32,11,19,12,9,5,2,0,0
202302,전라북도,제주특별자치도,132,68,64,9,7,20,9,11,5,6,1,0,0,0,7,10,17,5,10,8,4,2,1,0,0
202302,전라남도,서울특별시,1066,544,522,35,49,145,72,68,80,72,16,6,1,0,47,34,149,77,69,56,46,25,17,2,0
202302,전라남도,부산광역시,265,135,130,4,5,48,26,15,17,18,1,1,0,0,10,10,46,19,19,7,9,6,4,0,0
202302,전라남도,대구광역시,117,57,60,7,5,20,12,5,5,3,0,0,0,0,4,4,26,16,6,3,1,0,0,0,0
202302,전라남도,인천광역시,300,177,123,15,18,50,20,23,29,18,4,0,0,0,9,9,24,20,26,21,9,4,1,0,0
202302,전라남도,광주광역시,3011,1585,1426,94,157,387,255,210,241,175,51,14,1,0,88,107,391,235,191,190,128,40,38,18,0
202302,전라남도,대전광역시,165,84,81,11,10,26,8,11,12,5,0,1,0,0,7,5,33,16,8,3,6,2,1,0,0
202302,전라남도,울산광역시,91,54,37,6,3,17,9,8,8,2,0,1,0,0,11,3,3,5,7,5,2,0,0,1,0
202302,전라남도,세종특별자치시,63,29,34,2,7,6,4,6,3,1,0,0,0,0,3,4,6,5,6,3,2,4,0,1,0
202302,전라남도,경기도,1336,704,632,67,71,148,97,112,92,91,21,5,0,0,68,44,122,104,95,76,69,23,25,6,0
202302,전라남도,강원도,145,90,55,14,6,26,10,14,10,5,5,0,0,0,11,3,6,10,15,3,4,3,0,0,0
202302,전라남도,충청북도,161,92,69,9,5,32,12,14,10,9,0,1,0,0,5,7,15,16,10,9,4,1,1,0,1
202302,전라남도,충청남도,209,117,92,7,11,30,24,17,14,12,1,1,0,0,5,8,33,12,16,9,7,1,1,0,0
202302,전라남도,전라북도,562,314,248,22,33,115,32,44,42,16,7,0,3,0,15,26,77,37,38,22,15,6,10,2,0
202302,전라남도,전라남도,11409,5869,5540,594,532,1081,1040,920,931,532,179,54,5,1,558,558,1051,962,895,724,427,169,148,47,1
202302,전라남도,경상북도,161,88,73,11,10,18,16,13,11,7,1,1,0,0,7,5,14,15,10,9,10,3,0,0,0
202302,전라남도,경상남도,449,249,200,19,22,65,43,36,37,23,3,1,0,0,24,19,40,34,35,23,17,4,4,0,0
202302,전라남도,제주특별자치도,131,69,62,5,10,11,9,14,15,3,1,1,0,0,4,9,8,14,15,7,3,1,1,0,0
202302,경상북도,서울특별시,1270,675,595,30,60,272,116,67,54,52,16,8,0,0,23,45,213,106,57,54,59,13,20,5,0
202302,경상북도,부산광역시,1006,543,463,19,57,235,58,51,40,60,15,7,1,0,19,46,185,56,51,46,44,7,7,2,0
202302,경상북도,대구광역시,4209,2241,1968,89,182,733,369,251,295,223,75,23,1,0,72,176,594,266,237,269,220,67,48,18,1
202302,경상북도,인천광역시,348,205,143,12,19,87,26,23,15,21,2,0,0,0,12,15,45,21,19,15,10,4,0,2,0
202302,경상북도,광주광역시,90,61,29,1,6,32,6,7,6,3,0,0,0,0,4,4,10,4,4,1,2,0,0,0,0
202302,경상북도,대전광역시,320,180,140,10,17,94,26,10,14,5,3,1,0,0,13,9,56,21,17,12,7,2,2,1,0
202302,경상북도,울산광역시,747,410,337,16,24,134,67,40,52,56,16,3,2,0,21,36,89,42,37,60,31,11,8,2,0
202302,경상북도,세종특별자치시,104,52,52,5,10,15,9,8,3,0,2,0,0,0,4,7,12,6,14,7,0,2,0,0,0
202302,경상북도,경기도,1810,1052,758,69,136,312,177,128,111,81,27,11,0,0,68,73,200,106,102,77,74,36,17,5,0
202302,경상북도,강원도,354,188,166,4,24,70,24,20,25,14,7,0,0,0,10,26,41,17,19,27,15,6,4,1,0
202302,경상북도,충청북도,422,229,193,16,23,78,41,25,18,23,5,0,0,0,17,31,58,27,21,19,11,5,4,0,0
202302,경상북도,충청남도,370,211,159,18,22,74,36,30,20,9,2,0,0,0,16,16,38,26,26,19,12,5,1,0,0
202302,경상북도,전라북도,170,102,68,6,14,33,16,14,15,3,1,0,0,0,4,6,18,13,14,6,3,2,2,0,0
202302,경상북도,전라남도,173,108,65,7,7,42,15,15,16,4,2,0,0,0,7,2,18,11,8,8,5,2,3,1,0
202302,경상북도,경상북도,14514,7543,6971,671,788,1763,1352,1091,990,630,191,58,9,0,633,626,1556,1200,1030,847,626,195,187,69,2
202302,경상북도,경상남도,1074,619,455,26,81,250,88,61,50,50,9,4,0,0,26,51,156,59,57,55,22,16,10,3,0
202302,경상북도,제주특별자치도,148,83,65,5,11,25,13,17,7,4,0,1,0,0,4,5,15,12,15,9,4,1,0,0,0
202302,경상남도,서울특별시,1257,653,604,27,62,252,112,87,63,30,17,2,1,0,40,34,248,98,60,51,48,16,6,3,0
202302,경상남도,부산광역시,4544,2326,2218,119,215,727,418,336,225,203,65,15,3,0,138,175,747,373,244,199,190,69,67,16,0
202302,경상남도,대구광역시,845,445,400,24,39,154,78,49,50,44,3,3,1,0,19,47,145,67,41,25,31,12,10,3,0
202302,경상남도,인천광역시,296,159,137,7,10,50,33,24,26,6,3,0,0,0,10,15,37,24,14,12,15,6,4,0,0
202302,경상남도,광주광역시,121,53,68,3,11,13,11,9,6,0,0,0,0,0,3,1,25,17,8,7,4,2,1,0,0
202302,경상남도,대전광역시,236,124,112,10,11,54,14,12,7,13,3,0,0,0,7,12,52,14,10,9,1,5,1,1,0
202302,경상남도,울산광역시,742,415,327,22,37,146,60,52,52,36,6,4,0,0,26,32,102,39,46,34,28,8,12,0,0
202302,경상남도,세종특별자치시,68,32,36,3,4,4,11,6,3,0,1,0,0,0,5,3,5,8,7,4,3,1,0,0,0
202302,경상남도,경기도,1443,836,607,58,77,270,141,124,89,55,11,10,1,0,60,63,146,111,74,69,46,20,16,2,0
202302,경상남도,강원도,223,129,94,11,16,36,34,14,10,7,0,1,0,0,11,9,21,20,14,10,2,2,4,1,0
202302,경상남도,충청북도,237,131,106,4,23,43,21,17,15,8,0,0,0,0,15,5,34,15,17,9,7,2,2,0,0
202302,경상남도,충청남도,348,215,133,25,19,56,34,32,29,17,2,1,0,0,8,16,32,31,19,19,5,3,0,0,0
202302,경상남도,전라북도,193,98,95,3,11,35,17,12,12,6,1,1,0,0,7,9,35,12,15,7,6,1,3,0,0
202302,경상남도,전라남도,411,230,181,19,32,74,28,29,26,17,3,0,2,0,18,25,43,28,24,18,14,3,5,2,1
202302,경상남도,경상북도,945,529,416,25,48,204,81,76,43,43,5,4,0,0,24,44,138,54,54,46,27,14,12,3,0
202302,경상남도,경상남도,19807,10042,9765,848,1118,2254,1806,1506,1268,883,283,68,8,0,853,1013,2115,1635,1484,1150,881,311,239,81,3
202302,경상남도,제주특별자치도,229,122,107,17,24,28,22,14,11,2,3,1,0,0,14,15,20,24,16,11,5,2,0,0,0
202302,제주특별자치도,서울특별시,959,471,488,59,27,116,80,80,64,32,9,4,0,0,64,38,121,97,83,53,21,7,3,1,0
202302,제주특별자치도,부산광역시,309,152,157,24,16,45,24,21,13,8,1,0,0,0,20,12,36,33,26,15,10,3,0,2,0
202302,제주특별자치도,대구광역시,117,55,62,2,2,18,10,12,7,4,0,0,0,0,9,5,17,12,9,8,2,0,0,0,0
202302,제주특별자치도,인천광역시,316,159,157,24,22,26,22,34,22,7,2,0,0,0,23,19,22,41,33,12,4,3,0,0,0
202302,제주특별자치도,광주광역시,129,67,62,7,7,13,10,17,11,2,0,0,0,0,11,5,13,8,16,7,2,0,0,0,0
202302,제주특별자치도,대전광역시,112,58,54,8,4,15,13,7,7,4,0,0,0,0,9,3,10,11,10,8,3,0,0,0,0
202302,제주특별자치도,울산광역시,66,36,30,4,1,14,6,6,2,3,0,0,0,0,2,0,12,5,4,3,3,0,1,0,0
202302,제주특별자치도,세종특별자치시,57,23,34,4,2,1,4,7,5,0,0,0,0,0,7,2,8,5,7,4,1,0,0,0,0
202302,제주특별자치도,경기도,1072,542,530,81,55,96,86,105,70,41,5,3,0,0,68,39,100,86,116,62,42,12,5,0,0
202302,제주특별자치도,강원도,80,34,46,1,0,8,3,7,11,4,0,0,0,0,6,4,8,8,8,8,2,2,0,0,0
202302,제주특별자치도,충청북도,106,52,54,8,2,15,12,7,6,1,1,0,0,0,9,8,10,4,12,8,3,0,0,0,0
202302,제주특별자치도,충청남도,131,65,66,9,8,11,10,17,7,3,0,0,0,0,6,9,13,9,12,7,7,3,0,0,0
202302,제주특별자치도,전라북도,84,48,36,2,2,17,7,11,6,2,0,0,1,0,2,2,9,8,8,3,2,1,1,0,0
202302,제주특별자치도,전라남도,126,63,63,5,5,9,7,11,17,7,2,0,0,0,5,5,18,7,12,11,2,2,1,0,0
202302,제주특별자치도,경상북도,157,85,72,18,9,16,12,16,13,1,0,0,0,0,13,6,13,19,11,8,0,1,1,0,0
202302,제주특별자치도,경상남도,202,112,90,15,8,31,17,15,13,11,2,0,0,0,12,5,25,15,10,13,6,4,0,0,0
202302,제주특별자치도,제주특별자치도,5719,2903,2816,349,299,455,545,518,434,219,61,23,0,0,284,266,544,532,519,331,204,74,42,18,2
202303,서울특별시,서울특별시,71697,34803,36894,2278,2334,7847,9146,5081,4116,2682,965,325,28,1,2095,2441,9850,8727,5130,3935,2713,1214,633,150,6
202303,서울특별시,부산광역시,2032,967,1065,16,90,546,166,61,44,28,14,1,1,0,23,107,608,139,65,44,50,15,11,3,0
202303,서울특별시,대구광역시,1529,713,816,13,75,420,114,38,32,15,4,1,1,0,14,105,489,97,35,42,19,9,5,1,0
202303,서울특별시,인천광역시,3230,1641,1589,48,103,672,385,171,146,76,28,10,2,0,42,144,694,315,122,127,78,36,27,4,0
202303,서울특별시,광주광역시,1144,544,600,7,66,313,77,34,18,19,8,2,0,0,8,78,347,67,30,35,21,9,2,3,0
202303,서울특별시,대전광역시,1563,788,775,27,93,397,138,39,49,32,9,3,1,0,17,111,426,89,36,46,28,10,11,1,0
202303,서울특별시,울산광역시,686,322,364,9,30,178,62,22,15,5,1,0,0,0,8,48,212,44,21,19,9,1,1,1,0
202303,서울특별시,세종특별자치시,512,238,274,11,25,98,38,26,29,11,0,0,0,0,8,50,99,42,25,30,14,5,1,0,0
202303,서울특별시,경기도,22496,11229,11267,542,821,3514,2683,1471,1152,689,255,94,7,1,572,848,4045,2232,1247,1029,735,318,199,41,1
202303,서울특별시,강원도,1907,959,948,22,73,466,151,74,79,61,22,10,1,0,30,103,444,124,58,89,64,16,13,7,0
202303,서울특별시,충청북도,1298,651,647,15,62,337,99,52,37,37,9,3,0,0,14,81,353,69,33,30,36,11,13,7,0
202303,서울특별시,충청남도,2018,1017,1001,30,110,469,162,97,66,52,25,4,2,0,30,140,495,125,60,53,52,24,16,6,0
202303,서울특별시,전라북도,1397,717,680,15,68,351,110,60,56,35,15,7,0,0,8,86,339,89,46,39,34,17,17,5,0
202303,서울특별시,전라남도,1141,588,553,8,43,307,71,52,41,43,15,6,2,0,17,53,270,52,37,34,43,23,13,11,0
202303,서울특별시,경상북도,1609,781,828,14,80,412,132,39,46,35,16,7,0,0,9,96,501,73,34,44,45,10,13,3,0
202303,서울특별시,경상남도,1852,895,957,18,98,496,131,58,54,28,6,6,0,0,15,146,578,95,33,37,31,8,11,3,0
202303,서울특별시,제주특별자치도,922,451,471,20,53,221,63,40,40,8,4,2,0,0,13,48,221,63,55,35,25,7,3,1,0
202303,부산광역시,서울특별시,1243,652,591,16,32,250,173,85,64,27,1,4,0,0,22,21,262,117,55,52,37,15,6,4,0
202303,부산광역시,부산광역시,23627,11634,11993,865,769,2400,2625,1738,1526,1087,470,138,16,0,831,720,2757,2452,1712,1467,1127,547,320,59,1
202303,부산광역시,대구광역시,530,284,246,8,19,144,59,28,13,8,5,0,0,0,8,21,126,50,15,10,13,2,1,0,0
202303,부산광역시,인천광역시,218,126,92,6,10,40,31,16,14,5,4,0,0,0,3,7,32,11,16,15,4,1,1,2,0
202303,부산광역시,광주광역시,127,68,59,3,10,32,9,9,4,1,0,0,0,0,1,4,36,4,10,1,3,0,0,0,0
202303,부산광역시,대전광역시,188,102,86,6,7,34,26,13,7,5,4,0,0,0,5,5,35,16,14,5,2,2,2,0,0
202303,부산광역시,울산광역시,950,511,439,13,39,245,90,57,30,22,11,4,0,0,17,59,195,63,40,30,20,9,4,2,0
202303,부산광역시,세종특별자치시,65,35,30,2,2,13,6,6,2,3,1,0,0,0,5,0,9,5,5,4,2,0,0,0,0
202303,부산광역시,경기도,1079,603,476,34,45,200,129,80,72,31,10,2,0,0,27,29,133,103,65,55,43,12,7,2,0
202303,부산광역시,강원도,189,118,71,7,8,52,19,11,9,11,1,0,0,0,2,6,19,12,9,10,9,3,0,1,0
202303,부산광역시,충청북도,202,108,94,8,9,46,29,7,4,4,1,0,0,0,7,11,38,14,7,12,3,1,0,1,0
202303,부산광역시,충청남도,192,115,77,3,8,34,32,17,7,8,3,2,1,0,5,1,25,14,13,7,7,3,1,1,0
202303,부산광역시,전라북도,130,69,61,2,9,27,13,3,12,2,1,0,0,0,2,9,22,10,5,6,4,2,1,0,0
202303,부산광역시,전라남도,273,145,128,5,14,60,16,20,16,11,2,1,0,0,9,13,43,13,17,17,6,2,4,4,0
202303,부산광역시,경상북도,895,470,425,23,45,212,67,38,43,24,9,7,2,0,22,41,185,54,40,28,41,6,6,2,0
202303,부산광역시,경상남도,4177,2114,2063,89,161,842,372,238,193,137,57,24,1,0,92,209,788,319,216,159,160,57,45,18,0
202303,부산광역시,제주특별자치도,245,123,122,5,14,46,20,17,13,4,4,0,0,0,7,14,47,14,16,11,8,3,1,1,0
202303,대구광역시,서울특별시,843,428,415,18,29,172,99,49,32,19,5,4,1,0,15,20,155,97,40,39,27,14,7,1,0
202303,대구광역시,부산광역시,453,236,217,8,10,102,61,27,14,9,5,0,0,0,1,13,120,39,16,11,14,2,0,1,0
202303,대구광역시,대구광역시,16766,8266,8500,731,634,1560,1900,1356,1059,681,258,75,12,0,704,686,1726,1682,1320,1019,722,355,231,55,0
202303,대구광역시,인천광역시,160,84,76,3,2,36,23,13,3,3,1,0,0,0,8,2,25,23,6,6,4,1,1,0,0
202303,대구광역시,광주광역시,40,27,13,3,2,14,5,1,2,0,0,0,0,0,1,1,3,5,0,1,0,1,0,1,0
202303,대구광역시,대전광역시,147,85,62,6,5,34,20,7,8,3,1,1,0,0,3,5,22,11,9,6,3,2,1,0,0
202303,대구광역시,울산광역시,242,140,102,2,7,73,33,11,7,5,1,1,0,0,7,7,45,13,6,6,12,3,2,1,0
202303,대구광역시,세종특별자치시,38,20,18,3,1,7,3,4,2,0,0,0,0,0,1,0,7,4,2,3,0,0,0,1,0
202303,대구광역시,경기도,908,528,380,29,31,208,103,72,52,20,10,3,0,0,26,22,125,72,46,39,24,15,7,4,0
202303,대구광역시,강원도,163,93,70,5,7,40,14,15,6,5,0,0,1,0,0,7,27,12,7,9,1,3,3,1,0
202303,대구광역시,충청북도,176,93,83,4,4,36,19,15,7,7,1,0,0,0,7,8,27,17,12,4,3,1,2,2,0
202303,대구광역시,충청남도,187,114,73,6,11,42,22,14,15,4,0,0,0,0,2,10,17,14,13,5,7,3,1,1,0
202303,대구광역시,전라북도,92,48,44,0,3,21,9,8,5,2,0,0,0,0,4,1,16,7,3,5,4,2,2,0,0
202303,대구광역시,전라남도,95,47,48,2,3,16,10,6,5,2,2,1,0,0,1,5,18,8,5,5,3,2,1,0,0
202303,대구광역시,경상북도,3729,1933,1796,111,125,679,386,227,211,134,34,25,1,0,110,124,642,277,195,180,142,55,53,17,1
202303,대구광역시,경상남도,811,414,397,26,27,189,80,38,26,24,4,0,0,0,23,55,147,65,32,36,19,12,6,2,0
202303,대구광역시,제주특별자치도,116,66,50,4,4,23,9,11,6,8,1,0,0,0,1,4,13,10,8,8,5,1,0,0,0
202303,인천광역시,서울특별시,4280,2143,2137,115,118,526,597,320,234,144,63,22,4,0,112,98,622,531,257,209,171,62,60,15,0
202303,인천광역시,부산광역시,304,157,147,9,10,82,31,9,13,3,0,0,0,0,4,15,60,22,15,10,11,2,7,1,0
202303,인천광역시,대구광역시,212,110,102,4,9,53,20,9,9,4,1,0,1,0,7,7,38,23,6,10,6,1,4,0,0
202303,인천광역시,인천광역시,23223,11782,11441,937,828,2063,2756,1870,1595,1171,394,149,19,0,934,845,2049,2398,1658,1513,1193,453,324,71,3
202303,인천광역시,광주광역시,180,96,84,3,4,58,16,8,3,2,2,0,0,0,2,8,42,9,9,5,6,1,2,0,0
202303,인천광역시,대전광역시,254,156,98,7,6,84,35,5,14,3,2,0,0,0,2,2,48,12,11,12,8,0,2,1,0
